Customer ID,Gender,Age,Category,Unit Price,Quantity,Sales,Shipping Fee,Shipping Status,Order Date,Product_ID,Brand,Discount,Cost_Price,Stock_Keeping_Unit (SKU),Supplier_ID,Sales_Channel,Customer_Segment,Current_Stock_Level,Reorder_Level,Reorder_Quantity,Lead_Time,Stock_Out_Days,Warehouse_ID,Supplier_Lead_Time_Variability,Customer_Loyalty_Score,Return_Rate,Competitor_Price,Advertising_Spend,Weather_Conditions,Holiday_Flag,Shipping_Time,Delivery_Time,Order_Fulfillment_Rate,Logistics_Cost,Order_Cancellation_Rate,Fraudulent_Orders,Unexpected_Demand_Spike,Supplier_Delays,Customer_Complaints,Product_Return_Waste,Carbon_Emissions_Per_Order,Sustainable_Packaging_Flag,Product,State,City,Postal_Code,Delivery_Address,Calculated Sales,Year,Month,Weekday,Quarter,Last_Month_Sales,Stockout_Risk,Profit Margin,Fulfillment_Efficiency,Delivery_Delay,Unexpected_Demand_Spike_Flag,Supplier_Performance_Score,Customer_Satisfaction_Score,Loyalty_Segment,Logistics_Efficiency_Score,Sustainability_Score,Price_Competitiveness,Is_Cheaper_Than_Competitor,Ad_Efficiency
CUST0218,Male,36.0,Tops,1500.0,4,6000,14.0,Returned,2019-10-11,PID00328,Gucci,27.62,22.31,SKU000519,SUP003,Marketplace,Professionals,139,23,85,3,1,WH003,1,50,8.24,98.27,5976,Sunny,0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000010,86.42,467,2.71,1,1,2,0,65.29,59.23799999999999,1,Tank Top,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",6000.0,2019,10,4,4,900.0,0.0231666666666666,-532.2399999999998,83.71000000000001,0,1,97,91.76,Low,18.50535331905781,145.78,1401.73,0,1.0040160642570282
CUST0182,Male,19.0,Tops,30.0,1,30,17.33,Delivered,2019-06-01,PID00672,Levi's,1.13,1098.97,SKU000718,SUP002,Offline,Students,107,39,40,1,1,WH002,3,66,8.11,790.21,8422,Sunny,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,92.25,71,0.98,2,1,2,12,49.36,208.10999999999996,0,Crop Top,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",30.0,2019,6,5,2,,3.566666666666667,-9561.97,91.27,-1,1,95,67.89,Medium,129.92957746478874,95.86,-760.21,1,0.0035620992638328
CUST0105,Male,27.0,Tops,50.0,5,250,17.69,In Transit,2019-06-05,PID00281,Levi's,9.96,37.12,SKU000961,SUP002,Marketplace,Families,219,46,91,4,3,WH003,4,2,1.4,207.45,5452,Snowy,1,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000013,86.43,454,4.71,0,1,9,5,2.3,58.158,1,Crop Top,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",250.0,2019,6,2,2,900.0,0.876,-5841.6,81.72000000000001,0,1,87,88.6,Low,19.037444933920707,147.57999999999998,-157.45,1,0.0458547322083639
CUST0288,Female,49.0,Bottoms,1500.0,4,6000,12.91,Delivered,2024-06-11,PID00726,Levi's,12.18,83.78,SKU000219,SUP002,Online,Professionals,180,48,94,1,3,WH001,3,24,3.96,30.66,7684,Snowy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,86.13,67,2.45,1,1,2,2,72.42,203.09799999999998,0,Baggy Pants,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",6000.0,2024,6,1,2,150.0,0.03,-2086.12,83.67999999999999,-1,1,95,92.04,Low,128.55223880597012,99.44,1469.34,0,0.7808433107756377
CUST0078,Female,38.0,Bottoms,50.0,4,200,11.0,Returned,2023-12-26,PID00118,Zara,35.15,30.38,SKU000279,SUP002,Online,Professionals,17,18,50,8,2,WH002,1,44,8.37,46.0,4742,Cloudy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,86.21,128,9.34,1,1,3,11,98.5,58.41,1,Baggy Pants,Telangana,Hyderabad,500001,"99, Banjara Hills, Hyderabad",200.0,2023,12,1,4,,0.085,-4791.52,76.86999999999999,0,1,96,69.63,Low,67.3515625,147.16,4.0,0,0.0421762969211303
CUST0251,Female,42.0,Outerwear,800.0,3,2400,10.65,In Transit,2023-11-18,PID00409,Adidas,15.33,194.74,SKU000293,SUP004,Offline,Families,482,47,63,5,3,WH002,2,21,8.69,113.34,8968,Sunny,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000012,89.96,137,0.32,0,0,8,18,84.88,58.96199999999999,1,Hoodie,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",2400.0,2023,11,5,4,,0.2008333333333333,-7289.22,89.64,0,0,90,55.31,Low,65.66423357664233,146.24,686.66,0,0.2676181980374665
CUST0218,Male,36.0,Tops,1500.0,4,6000,14.0,Returned,2019-10-11,PID00328,Gucci,27.62,22.31,SKU000519,SUP003,Marketplace,Professionals,139,23,85,3,1,WH003,1,50,8.24,98.27,5976,Sunny,0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000010,86.42,467,2.71,1,1,2,0,65.29,59.23799999999999,1,Tank Top,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",6000.0,2019,10,4,4,900.0,0.0231666666666666,-532.2399999999998,83.71000000000001,0,1,97,91.76,Low,18.50535331905781,145.78,1401.73,0,1.0040160642570282
CUST0281,Female,44.0,Footwear,1500.0,2,3000,9.87,Delivered,2019-07-04,PID00948,Nike,31.87,41.32,SKU000922,SUP004,Offline,Families,285,46,73,1,4,WH003,0,50,0.99,1628.49,9683,Cloudy,1,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000004,86.72,271,4.53,1,0,2,11,32.65,206.5,0,Sneakers,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",3000.0,2019,7,3,3,1500.0,0.095,-7036.639999999999,82.19,0,0,98,77.01,Low,32.0,97.01,-128.49,1,0.3098213363626975
CUST0142,Male,32.0,Tops,100.0,5,500,12.38,Returned,2021-05-18,PID00293,Gucci,37.67,71.04,SKU000303,SUP003,Online,Students,263,10,33,10,3,WH002,3,57,0.72,186.01,2864,Cloudy,0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000005,94.07,483,3.74,0,1,3,2,80.59,205.46399999999997,0,Crop Top,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",500.0,2021,5,1,2,300.0,0.526,-3202.2,90.33,0,1,94,95.28,Medium,19.476190476190474,97.75,-86.00999999999999,1,0.1745810055865921
CUST0186,Female,55.0,Outerwear,30.0,5,150,17.36,In Transit,2019-12-05,PID00871,Adidas,12.09,18.14,SKU000547,SUP004,Marketplace,Families,400,24,83,12,1,WH003,3,21,8.59,1488.28,7900,Cloudy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000012,94.34,272,0.53,2,1,1,14,46.96,207.32599999999996,0,Denim Jacket,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",150.0,2019,12,3,4,,2.6666666666666665,-8112.7,93.81,0,1,96,63.41,Low,34.68382352941177,96.42,-1458.28,1,0.0189873417721519
CUST0260,Male,32.0,Footwear,300.0,3,900,8.48,Delivered,2019-04-03,PID00075,Nike,38.95,1255.62,SKU000074,SUP004,Offline,Professionals,231,16,62,9,0,WH002,2,98,3.96,91.58,4864,Rainy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000009,86.76,329,4.45,1,1,7,18,9.63,207.54999999999998,0,Sneakers,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",900.0,2019,4,2,2,1600.0,0.2566666666666666,-8059.86,82.31,0,1,91,60.04,High,26.37082066869301,96.26,208.42,0,0.1850328947368421
CUST0042,Male,57.0,Outerwear,200.0,5,1000,15.99,Returned,2021-01-18,PID00690,Adidas,44.92,251.63,SKU000504,SUP003,Offline,Families,88,8,61,7,1,WH001,1,59,9.49,106.91,3928,Snowy,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000011,97.48,257,3.49,0,0,7,6,4.55,59.327999999999996,1,Denim Jacket,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",1000.0,2021,1,0,1,900.0,0.088,-4443.15,93.99,0,0,92,78.50999999999999,Medium,37.92996108949416,145.63,93.09,0,0.2545824847250509
CUST0179,Male,45.0,Tops,800.0,4,3200,15.02,Returned,2023-09-28,PID00291,Adidas,25.26,144.52,SKU000582,SUP003,Marketplace,Families,183,8,69,12,4,WH002,3,98,5.17,112.35,7724,Rainy,1,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000001,98.49,107,5.83,1,0,9,3,61.53,207.186,0,Oversized T-Shirt,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",3200.0,2023,9,3,3,600.0,0.0571875,-5209.08,92.66,-1,0,88,88.83,High,92.0467289719626,96.52,687.65,0,0.4142931123770067
CUST0091,Male,30.0,Tops,100.0,2,200,7.01,In Transit,2024-10-11,PID00463,Zara,39.19,204.68,SKU000265,SUP004,Online,Families,301,5,36,12,1,WH003,4,52,0.89,55.72,4542,Rainy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000006,97.27,216,7.71,2,1,4,2,89.48,59.06399999999999,1,Oversized T-Shirt,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",200.0,2024,10,4,4,3000.0,1.505,-4967.36,89.56,0,1,92,95.11,Medium,45.032407407407405,146.07,44.28,0,0.0440334654337296
CUST0153,Female,40.0,Bottoms,100.0,5,500,14.22,Delivered,2024-03-25,PID00774,Levi's,42.17,37.88,SKU000825,SUP004,Marketplace,Families,149,28,42,5,1,WH002,2,53,6.47,239.85,7799,Rainy,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,95.26,337,5.12,1,0,2,3,18.97,208.95,0,Flared Jeans,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",500.0,2024,3,0,1,500.0,0.298,-7825.4,90.14,-1,0,96,87.53,Medium,28.26706231454006,95.26,-139.85,1,0.0641107834337735
CUST0033,Female,49.0,Outerwear,300.0,2,600,15.3,Delivered,2021-01-21,PID00232,Nike,14.07,194.68,SKU000014,SUP002,Marketplace,Families,227,30,45,9,2,WH002,2,32,3.28,236.04,5154,Cloudy,0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,92.01,308,2.07,0,0,4,13,55.22,203.37799999999996,0,Denim Jacket,Maharashtra,Mumbai,400001,"101, Marine Drive, Mumbai",600.0,2021,1,3,1,900.0,0.3783333333333333,-5251.36,89.94000000000001,-1,0,94,70.72,Low,29.873376623376625,99.24,63.96000000000001,0,0.1164144353899883
CUST0295,Female,26.0,Bottoms,30.0,1,30,13.87,In Transit,2021-08-25,PID00137,Gucci,22.98,662.22,SKU000231,SUP001,Marketplace,Families,288,47,85,1,2,WH003,2,67,7.72,1664.02,2406,Rainy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000010,87.93,80,8.15,1,1,3,17,23.85,57.85199999999999,1,Flared Jeans,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",30.0,2021,8,2,3,,9.6,-3118.2200000000003,79.78,0,1,95,58.28,Medium,109.9125,148.09,-1634.02,1,0.0124688279301745
CUST0031,Male,67.0,Outerwear,800.0,3,2400,7.05,In Transit,2019-12-15,PID00242,Zara,47.21,124.12,SKU000742,SUP002,Offline,Families,219,42,35,7,4,WH002,4,29,3.89,221.6,9615,Cloudy,0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000009,97.3,398,9.86,2,1,8,2,73.17,207.43799999999996,0,Hoodie,Punjab,Chandigarh,160001,"56, Sector 17, Chandigarh",2400.0,2019,12,6,4,,0.09125,-7985.360000000001,87.44,0,1,88,92.11,Low,24.44723618090452,96.34,578.4,0,0.2496099843993759
CUST0272,Male,52.0,Bottoms,30.0,3,90,11.88,Returned,2022-08-14,PID00998,Adidas,40.99,989.86,SKU000183,SUP001,Online,Families,461,38,82,3,1,WH003,4,37,2.27,932.82,4231,Sunny,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000013,93.18,310,8.29,1,1,8,6,16.93,58.013999999999996,1,Baggy Pants,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",90.0,2022,8,6,3,,5.122222222222222,-7420.58,84.89000000000001,0,1,88,85.73,Low,30.05806451612904,147.82,-902.82,1,0.021271567005436
CUST0124,Male,53.0,Outerwear,800.0,1,800,5.36,Returned,2022-03-16,PID00765,Levi's,24.3,82.02,SKU000053,SUP004,Offline,Professionals,303,46,30,5,0,WH002,0,63,3.86,210.35,2515,Snowy,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,83.5,374,0.56,2,0,1,5,41.71,59.25,1,Hoodie,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",800.0,2022,3,2,1,1000.0,0.37875,-2171.02,82.94,0,0,99,86.14,Medium,22.32620320855615,145.76,589.65,0,0.3180914512922465
CUST0217,Male,18.0,Bottoms,30.0,3,90,11.7,Unknown,2019-01-08,PID00874,Louis Vuitton,4.2,184.23,SKU000968,SUP003,Marketplace,Students,495,32,31,4,0,WH001,3,73,0.0,1606.91,7512,Cloudy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000007,82.09,188,0.52,2,1,2,7,93.76,58.43399999999999,1,Baggy Pants,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",90.0,2019,1,1,1,60.0,5.5,-8162.69,81.57000000000001,0,1,95,86.0,Medium,43.66489361702128,147.12,-1576.91,1,0.0119808306709265
CUST0263,Male,49.0,Footwear,800.0,2,1600,7.17,Unknown,2024-06-07,PID00068,Zara,44.2,644.4,SKU000845,SUP004,Online,Professionals,93,11,53,3,0,WH003,3,10,5.16,54.81,5024,Rainy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000013,91.15,371,8.42,0,0,2,19,99.5,57.419999999999995,1,Sneakers,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",1600.0,2024,6,4,2,100.0,0.058125,-5083.8,82.73,0,0,95,56.84,Low,24.568733153638817,148.81,745.19,0,0.3184713375796178
CUST0081,Male,38.0,Tops,300.0,1,300,17.22,Returned,2020-03-26,PID00147,Under Armour,26.17,182.15,SKU000918,SUP004,Marketplace,Families,300,39,32,9,2,WH002,4,19,4.32,930.59,5003,Rainy,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,86.69,389,7.64,2,0,2,19,4.75,206.65399999999997,0,Tank Top,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",300.0,2020,3,3,1,,1.0,-5274.15,79.05,-1,0,94,57.68,Low,22.2853470437018,96.9,-630.59,1,0.0599640215870477
CUST0125,Male,49.0,Outerwear,200.0,3,600,6.36,Returned,2021-03-27,PID00663,Under Armour,33.25,697.14,SKU000736,SUP001,Offline,Professionals,88,18,84,4,4,WH002,4,23,3.81,50.37,2407,Rainy,0,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000005,81.79,54,5.46,2,1,5,19,83.48,57.32399999999999,1,Denim Jacket,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",600.0,2021,3,5,1,600.0,0.1466666666666666,-3952.42,76.33000000000001,0,1,91,58.19,Low,151.462962962963,148.97,149.63,0,0.2492729538845035
CUST0178,Male,44.0,Outerwear,200.0,3,600,18.09,In Transit,2022-01-27,PID00582,Nike,42.47,86.47,SKU000360,SUP004,Offline,Students,137,10,22,6,0,WH001,0,92,8.65,212.26,4025,Cloudy,1,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000003,95.36,461,2.45,2,1,8,14,72.95,205.786,0,Hoodie,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",600.0,2022,1,3,1,,0.2283333333333333,-4145.41,92.91,0,1,92,63.35,High,20.68546637744035,97.52,-12.259999999999993,1,0.1490683229813664
CUST0192,Male,58.0,Tops,50.0,3,150,6.37,In Transit,2024-01-03,PID00115,Adidas,35.15,1101.69,SKU000176,SUP002,Online,Families,476,44,85,5,3,WH001,0,78,9.73,828.18,5482,Cloudy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000002,92.23,371,4.46,0,0,0,0,1.93,59.286,1,Oversized T-Shirt,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",150.0,2024,1,2,1,,3.1733333333333333,-9008.07,87.77000000000001,-1,0,100,90.27,Medium,24.859838274932617,145.7,-778.18,1,0.0273622765414082
CUST0299,Male,58.0,Bottoms,800.0,5,4000,19.93,In Transit,2020-10-19,PID00795,Nike,15.38,38.78,SKU000185,SUP004,Online,Families,330,33,54,6,1,WH003,1,86,9.28,228.42,3279,Sunny,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000007,86.72,351,0.17,2,0,7,18,18.97,58.61999999999999,1,Cargo Pants,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",4000.0,2020,10,0,4,,0.0825,176.0999999999999,86.55,0,0,92,54.72,High,24.706552706552703,146.81,571.58,0,1.219884111009454
CUST0095,Male,60.0,Bottoms,30.0,3,90,18.42,Delivered,2022-10-17,PID00734,Zara,43.73,212.54,SKU000602,SUP002,Online,Students,95,7,85,8,1,WH001,2,79,1.71,913.83,6597,Sunny,0,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,99.17,190,6.93,0,1,9,15,31.71,58.044000000000004,1,Baggy Pants,Rajasthan,Jaipur,302001,"89, MI Road, Jaipur",90.0,2022,10,0,4,3000.0,1.0555555555555556,-7334.62,92.24,0,1,89,68.28999999999999,Medium,52.19473684210526,147.76999999999998,-883.83,1,0.0136425648021828
CUST0065,Female,49.0,Bottoms,100.0,2,200,13.06,Returned,2022-08-12,PID00184,Adidas,34.96,40.83,SKU000246,SUP002,Marketplace,Professionals,66,43,54,5,2,WH002,1,57,0.51,817.33,2585,Rainy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,86.25,434,5.63,2,1,5,3,31.11,205.67399999999998,0,Baggy Pants,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",200.0,2022,8,4,3,200.0,0.33,-2900.66,80.62,0,1,94,93.49,Medium,19.87327188940092,97.6,-717.33,1,0.0773694390715667
CUST0207,Male,54.0,Footwear,100.0,2,200,6.22,Returned,2024-01-03,PID00395,Zara,13.97,582.34,SKU000290,SUP002,Offline,Students,53,11,50,9,2,WH003,1,67,9.11,287.21,8577,Cloudy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000012,99.78,69,0.57,1,0,5,12,98.11,58.68000000000001,1,Sneakers,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",200.0,2024,1,2,1,,0.265,-9610.68,99.21,0,0,94,66.89,Medium,144.6086956521739,146.70999999999998,-187.21,1,0.0233181765185962
CUST0299,Male,58.0,Bottoms,800.0,5,4000,19.93,In Transit,2020-10-19,PID00795,Nike,15.38,38.78,SKU000185,SUP004,Online,Families,330,33,54,6,1,WH003,1,86,9.28,228.42,3279,Sunny,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000007,86.72,351,0.17,2,0,7,18,18.97,58.61999999999999,1,Cargo Pants,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",4000.0,2020,10,0,4,,0.0825,176.0999999999999,86.55,0,0,92,54.72,High,24.706552706552703,146.81,571.58,0,1.219884111009454
CUST0219,Female,48.0,Bottoms,50.0,5,250,14.34,Delivered,2020-02-20,PID00586,Levi's,9.97,1255.62,SKU000350,SUP003,Offline,Families,170,11,42,9,4,WH003,0,5,8.54,34.05,4056,Snowy,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,85.74,471,9.73,0,0,8,5,52.75,57.389999999999986,1,Joggers,West Bengal,Kolkata,700001,"67, Park Street, Kolkata",250.0,2020,2,3,1,1000.0,0.68,-10555.1,76.00999999999999,0,0,92,81.46000000000001,Low,18.203821656050952,148.86,15.950000000000005,0,0.0616370808678501
CUST0218,Male,36.0,Tops,1500.0,4,6000,14.0,Returned,2019-10-11,PID00328,Gucci,27.62,22.31,SKU000519,SUP003,Marketplace,Professionals,139,23,85,3,1,WH003,1,50,8.24,98.27,5976,Sunny,0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000010,86.42,467,2.71,1,1,2,0,65.29,59.23799999999999,1,Tank Top,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",6000.0,2019,10,4,4,900.0,0.0231666666666666,-532.2399999999998,83.71000000000001,0,1,97,91.76,Low,18.50535331905781,145.78,1401.73,0,1.0040160642570282
CUST0204,Male,54.0,Tops,300.0,4,1200,18.4,Delivered,2019-01-18,PID00391,Zara,28.84,213.96,SKU000365,SUP003,Marketplace,Professionals,324,21,80,4,1,WH002,2,3,0.18,27.49,6996,Cloudy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000013,84.01,94,7.89,0,1,8,8,64.83,206.80799999999994,0,Tank Top,Gujarat,Ahmedabad,380001,"77, SG Highway, Ahmedabad",1200.0,2019,1,4,1,,0.27,-6745.84,76.12,0,1,90,83.82,Low,89.37234042553192,96.79,272.51,0,0.1715265866209262
CUST0281,Male,44.0,Outerwear,50.0,4,200,19.81,In Transit,2020-04-06,PID00397,Adidas,16.67,23.95,SKU000869,SUP004,Marketplace,Families,308,40,83,2,0,WH001,1,55,4.48,234.4,2961,Cloudy,1,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,90.86,379,2.45,1,1,1,5,64.08,58.16999999999999,1,Hoodie,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",200.0,2020,4,0,2,200.0,1.54,-3235.8,88.41,0,1,98,85.52,Medium,23.9736147757256,147.56,-184.4,1,0.0675447483958122
CUST0046,Female,22.0,Bottoms,30.0,1,30,8.96,Returned,2020-12-16,PID00694,Nike,9.33,40.09,SKU000511,SUP004,Marketplace,Students,313,48,91,4,0,WH002,4,68,7.54,1613.37,9899,Snowy,0,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,85.6,62,6.52,1,1,7,16,58.15,203.89599999999996,0,Baggy Pants,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",30.0,2020,12,2,4,4500.0,10.433333333333334,-9971.09,79.08,-1,1,89,60.46,Medium,138.06451612903226,98.87,-1583.37,1,0.0030306091524396
CUST0204,Female,54.0,Tops,1500.0,5,7500,5.02,Returned,2024-03-22,PID00548,Nike,21.92,19.27,SKU000996,SUP001,Marketplace,Professionals,173,41,87,8,2,WH002,4,30,6.87,111.73,2306,Snowy,1,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000002,98.84,69,0.24,1,1,2,2,10.25,207.59199999999996,0,Crop Top,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",7500.0,2024,3,4,1,600.0,0.0230666666666666,5028.65,98.6,-1,1,94,89.13,Low,143.2463768115942,96.23,1388.27,0,3.2523850823937552
CUST0269,Male,64.0,Bottoms,100.0,3,300,11.64,Returned,2019-06-02,PID00615,H&M,20.34,1218.65,SKU000544,SUP004,Marketplace,Students,488,45,43,1,4,WH003,1,63,8.4,48.1,2482,Cloudy,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,88.02,322,5.65,2,0,4,12,24.12,207.186,0,Joggers,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",300.0,2019,6,6,2,800.0,1.6266666666666667,-6159.950000000001,82.36999999999999,-1,0,95,67.6,Medium,27.33540372670808,96.52,51.9,0,0.120870265914585
CUST0012,Male,28.0,Footwear,300.0,5,1500,13.09,Delivered,2019-06-03,PID00126,Louis Vuitton,31.02,237.01,SKU000617,SUP001,Online,Professionals,22,16,25,8,1,WH001,0,62,5.2,1495.78,6069,Rainy,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000012,99.17,57,0.47,2,1,0,4,69.53,57.437999999999995,1,Sneakers,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",1500.0,2019,6,0,2,1500.0,0.0146666666666666,-5811.05,98.7,0,1,100,86.8,Medium,173.98245614035088,148.78,-1195.78,1,0.2471576866040533
CUST0199,Female,41.0,Tops,30.0,3,90,18.37,Returned,2024-11-03,PID00869,Louis Vuitton,1.68,152.89,SKU000031,SUP004,Online,Professionals,462,6,71,4,1,WH003,4,11,4.42,48.49,5913,Sunny,1,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000010,96.1,310,7.84,2,1,3,10,32.66,57.08399999999999,1,Oversized T-Shirt,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",90.0,2024,11,6,4,3200.0,5.133333333333334,-6591.67,88.25999999999999,0,1,93,75.58,Low,31.0,149.37,-18.49,1,0.015220700152207
CUST0127,Female,62.0,Bottoms,800.0,4,3200,6.66,In Transit,2024-06-16,PID00701,H&M,4.47,18.69,SKU000119,SUP001,Marketplace,Students,372,6,59,9,3,WH002,3,28,7.07,775.52,6416,Snowy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,84.04,398,5.06,2,1,1,14,33.81,206.79399999999995,0,Cargo Pants,Uttar Pradesh,Lucknow,226001,"5, Hazratganj, Lucknow",3200.0,2024,6,6,2,,0.11625,-3688.76,78.98,-1,1,96,64.93,Low,21.11557788944724,96.8,24.48000000000001,0,0.4987531172069825
CUST0025,Female,56.0,Bottoms,300.0,3,900,17.34,Returned,2020-09-20,PID00782,H&M,7.04,572.74,SKU000768,SUP004,Marketplace,Students,155,32,83,1,3,WH001,2,50,4.51,1756.5,7165,Cloudy,1,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000004,85.72,120,0.82,2,1,9,5,61.53,208.17999999999998,0,Flared Jeans,Tamil Nadu,Chennai,600001,"12, Anna Salai, Chennai",900.0,2020,9,6,3,200.0,0.1722222222222222,-8103.22,84.9,-1,1,89,85.49,Low,71.43333333333334,95.81,-1456.5,1,0.1256106071179344
CUST0065,Female,49.0,Bottoms,100.0,2,200,13.06,Returned,2022-08-12,PID00184,Adidas,34.96,40.83,SKU000246,SUP002,Marketplace,Professionals,66,43,54,5,2,WH002,1,57,0.51,817.33,2585,Rainy,0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,86.25,434,5.63,2,1,5,3,31.11,205.67399999999998,0,Baggy Pants,Delhi,New Delhi,110001,"23, Connaught Place, New Delhi",200.0,2022,8,4,3,200.0,0.33,-2900.66,80.62,0,1,94,93.49,Medium,19.87327188940092,97.6,-717.33,1,0.0773694390715667
CUST0060,Male,41.0,Tops,50.0,3,150,5.55,Delivered,2022-05-08,PID00820,Prada,47.28,43.6,SKU000259,SUP003,Offline,Students,397,41,27,5,3,WH001,3,93,5.35,218.61,5502,Snowy,1,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000010,86.68,346,3.49,0,0,9,6,18.05,58.349999999999994,1,Oversized T-Shirt,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",150.0,2022,5,6,2,7500.0,2.6466666666666665,-5828.8,83.19000000000001,0,0,88,82.65,High,25.05202312138729,147.26,-168.61,1,0.0272628135223555
CUST0252,Female,55.0,Tops,200.0,5,1000,13.29,Delivered,2021-05-17,PID00537,Under Armour,1.02,191.37,SKU000929,SUP002,Marketplace,Families,137,47,97,13,4,WH003,4,53,5.74,53.33,9446,Rainy,1,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000002,96.1,392,3.23,1,1,0,1,65.06,206.668,0,Crop Top,Karnataka,Bangalore,560001,"45, MG Road, Bangalore",1000.0,2021,5,0,2,6000.0,0.137,-9794.85,92.87,-1,1,96,92.26,Medium,24.51530612244898,96.89,146.67000000000002,0,0.105864916366716
